Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Bookmark shape (product.metafields.shopify.bookmark-shape),Calendar format (product.metafields.shopify.calendar-format),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Item style (product.metafields.shopify.item-style),Material (product.metafields.shopify.material),Paper type (product.metafields.shopify.paper-type),Personalization design (product.metafields.shopify.personalization-design),Shape (product.metafields.shopify.shape),Theme (product.metafields.shopify.theme),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
abhimanyu-in-kurukshetra-mahabharata-poster,Abhimanyu in Kurukshetra | Mahabharata | Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster of  Abhimanyu in Kurukshetra | Mahabharata<span style=""font-size: 0.875rem;"">. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</span></p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,god,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Mockup.psd_1766763582653-min.png?v=1766766590,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
abhimanyu-in-kurukshetra-mahabharata-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lord-shri-rama-poster,Lord Shri Rama Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster of Lord Shri Rama. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,god,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Mockup.psd_1766763529975-min.png?v=1766766588,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
lord-shri-rama-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
suryaputra-karna-mahabharata-poster,Suryaputra Karna | Mahabharata | Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster of  Suryaputra Karna | Mahabharata<span style=""font-size: 0.875rem;"">. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</span></p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,god,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Mockup.psd_1766763407178-min.png?v=1766766588,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
suryaputra-karna-mahabharata-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lord-shri-krishna-poster-1,Lord Shri Krishna Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster of Lord Shri Krishna. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,god,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Mockup.psd_1766767029323-min.png?v=1766767110,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
lord-shri-krishna-poster-1,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lord-shri-krishna-poster,Lord Shri Krishna Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster of Lord Shri Krishna. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,god,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Mockup.psd_1766763820893-min.png?v=1766766588,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
lord-shri-krishna-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lord-rama,Lord Shri Rama Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster of Lord Shri Rama. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,god,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Mockup.psd_1766763714870-min.png?v=1766766588,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
lord-rama,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
god-shiva-poster,Lord Shiva Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster of God Shiva. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,god,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Mockup.psd_1766763204000-min.png?v=1766766588,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
god-shiva-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Paper_Poster_Mockup.psd_1766762763591-min.png?v=1766766589,2,"",,,,,,,,,,,,,,,,,,g,,,
ms-dhoni-poster-1,MS Dhoni Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring MS Dhoni. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,cricket,true,Size,A4,,,,,,,,,20.0,shopify,998,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/large-poster-on-wall.png?v=1766760890,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
ms-dhoni-poster-1,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
ms-dhoni-poster,MS Dhoni Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring MS Dhoni. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,cricket,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/mockup-paper.psd_1766697543287.png?v=1766760653,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
ms-dhoni-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
yuji-itadori-jujutsu-kaisen-anime-poster,Yuji Itadori Jujutsu Kaisen Anime Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring <span>Yuji Itadori</span> Jujutsu Kaisen Anime artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,"anime posters, Jujutsu Kaisen",true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/mockup-paper.psd_1766701516136.png?v=1766760604,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
yuji-itadori-jujutsu-kaisen-anime-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
satoru-gojo-jujutsu-kaisen-anime-poster-1,Satoru Gojo Jujutsu Kaisen Anime Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring <span>Satoru Gojo</span> Jujutsu Kaisen Anime artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,"anime posters, Game Poster, Jujutsu Kaisen",true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/poster-on-wall-mockup.png?v=1766760225,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
satoru-gojo-jujutsu-kaisen-anime-poster-1,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
satoru-gojo-jujutsu-kaisen-anime-poster-copy,Satoru Gojo Jujutsu Kaisen Anime Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring <span>Satoru Gojo</span> Jujutsu Kaisen Anime artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,"anime posters, Game Poster, Jujutsu Kaisen",true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/mockup-paper.psd_1766701749500.png?v=1766760453,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
satoru-gojo-jujutsu-kaisen-anime-poster-copy,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
personalised-wallet-card,Personalised Wallet Card,"<p><span style=""font-size: 0.875rem;"">Turn your favorite photo into a whimsical cartoon masterpiece on this </span><strong style=""font-size: 0.875rem;"">personalized wallet card</strong><span style=""font-size: 0.875rem;"">. Watch your image transform into a fun, illustrated version that brings smiles every time you open your wallet. Perfect for gifting or treating yourself, this playful card captures personality in a pocket-sized format. </span><em style=""font-size: 0.875rem;"">Your photo, reimagined with a creative twist.</em></p>
<p> </p>",Pandaholic DIY,Gift Cards,card,custom,true,Title,Default Title,,,,,,,,,0.0,shopify,995,deny,manual,79.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Plastic_Card_Mockup_2.png?v=1766694150,1,"",false,,,,,,,multicolor,,,,,,,,,,kg,,,active
premium-business-card,Premium Business Card,"<p><strong>Premium PVC Business Cards</strong><br>Elevate your professional presence with durable PVC business cards. Built to withstand daily use, these cards resist moisture, bending, and wear while maintaining vibrant color and crisp detail. The non-porous surface ensures longevity and a premium feel that sets you apart.<br><br><strong>Minimum Order:</strong> 20 cards<br>Ideal for executives, entrepreneurs, and businesses demanding cards that make a lasting impression.</p>",Pandaholic DIY,Office Supplies > General Office Supplies > Paper Products > Business Cards,Business card,custom,true,Title,Default Title,,,,,,,,,0.0,shopify,999,deny,manual,15.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/PlasticCardMockup.png?v=1766692677,1,"",false,,,,,,,multicolor,,,,,,,,,,kg,,,active
satoru-gojo-jujutsu-kaisen-anime-poster,Satoru Gojo Jujutsu Kaisen Anime Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring Satoru Gojo Jujutsu Kaisen Anime artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,"anime posters, Game Poster, Jujutsu Kaisen",true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/gojo.png?v=1766004375,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
satoru-gojo-jujutsu-kaisen-anime-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/gojo-tilt.png?v=1766004377,2,"",,,,,,,,,,,,,,,,,,g,,,
jujutsu-kaisen-anime-poster,Yuji Itadori Jujutsu Kaisen Anime Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring <span>Yuji Itadori</span> Jujutsu Kaisen Anime artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,"anime posters, Game Poster, Jujutsu Kaisen",true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Paper_Poster_Mockup.png?v=1766004377,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games; anime,,,g,,,active
jujutsu-kaisen-anime-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Poster_on_the_floor_mockup_1.png?v=1766004376,2,"",,,,,,,,,,,,,,,,,,g,,,
fridge-magnets-personalized-pack-of-4,Fridge Magnets Personalized Pack of 4,"<p>Design your own fridge magnets showcasing your personal photographs. Each magnet is produced on premium glossy material using high-resolution printing technology, delivering brilliant color saturation and exceptional image clarity.</p>
<p>This 4 pcs collection preserves your most treasured memories with classic polaroid-inspired styling. The durable magnetic backing ensures secure placement on any metal surface, while the premium finish protects your images from fading. </p>
<p>Transform your kitchen into a personalized memory display that combines nostalgic charm with contemporary printing quality.</p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Fridge Magnet,"custom, diy",true,Title,Default Title,,,,,,,,,20.0,shopify,998,deny,manual,199.00,221.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/WhatsApp_Image_2025-12-13_at_7.24.29_PM.jpg?v=1765634427,1,"",false,,,'1,,,,multicolor,unframed,,,,,,art,,,g,,,active
fridge-magnets-personalized-pack-of-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/WhatsApp_Image_2025-12-13_at_7.24.30_PM.jpg?v=1765634428,2,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,Marvel Avengers Poster Pack (8),"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring Marvel Avengers artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Quantity: 8 piece</li>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print<br>
</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,"marvel, movie, poster",true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,232.00,257.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/avengers-mockup.png?v=1764760179,1,"",false,,,,,,,multicolor,unframed,,,,,,superheroes; movies-tv; video-games,,,g,,,active
marvel-avengers-poster-pack,,,,,,,,,A5,,,,,,,,,20.0,shopify,999,deny,manual,232.00,257.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/avengers-mockup2.png?v=1764760218,2,"",,,,,,,,,,,,,,,,,,g,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/avengers-mockup3.png?v=1764760218,3,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/spiderman.png?v=1764760218,4,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/black_panther.png?v=1764760218,5,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/captain_america.png?v=1764760218,6,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/doctor_strange.png?v=1764760218,7,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/iron_man.png?v=1764760218,8,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/loki.png?v=1764760218,9,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/spiderman-1.png?v=1764760218,10,"",,,,,,,,,,,,,,,,,,,,,
marvel-avengers-poster-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/thor.png?v=1764760218,11,"",,,,,,,,,,,,,,,,,,,,,
calendar-2026-personalised-custom,Calendar 2026 Personalised Custom,"<p><strong>Product Description</strong><br>Custom Personalized Premium glossy calendar 2026. The Glossy finish delivering vibrant, accurate colors. Ideal for offices, or collections. Professional quality that enhances any wall display.</p>
<p>You can upload 12 high quality images for personalised calendar.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A5 (~15cm x 15cm)</li>
<li>Material: Glossy paper</li>
<li>Finish: Glossy</li>
<li>Print Quality: High-resolution</li>
<li>Custom photos: 12<br>
</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Calendar,"calendar, custom",true,Size,A5,,,,,,,,,20.0,shopify,995,deny,manual,249.00,276.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Wireframe_-_1_2.png?v=1764750995,1,"",false,,,'1,,,,multicolor,framed; modern,,,,,,art,,,g,,,active
bookmarks,Themed Bookmarks Pack of 8,"<p>We will contact you after placing the order for custom theme.</p>
<p><strong>Quantity: 8</strong></p>
<p>• <strong>High Quality Bookmarks</strong> – Expertly manufactured with durable materials that resist wear and fading, ensuring lasting performance through countless reading sessions<br><br>• <strong>Classic Bookmark</strong> – Timeless aesthetic that pairs seamlessly with any literary collection, ideal for traditionalists who value understated sophistication<br><br>• <strong>Decorated Bookmark</strong> – Featuring exquisite embellishments and artistic flourishes that transform a functional tool into a decorative accent for your reading space<br><br>• <strong>Magnetic Bookmark</strong> – Revolutionary magnetic technology that grips pages securely without creasing or damage, perfect for avid readers who demand convenience<br><br>Elevate your reading experience with our premium bookmark selection. From minimalist designs to ornate creations, each style delivers both functionality and aesthetic appeal. Discover the perfect bookmark to match your reading habits and personal taste.</p>
<p> </p>",Pandaholic DIY,Office Supplies > Book Accessories > Bookmarks,Bookmark,Bookmarks,true,Quantity,Pack of 8,,,,,,,,,500.0,shopify,997,deny,manual,49.00,54.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/vlcsnap-2025-12-11-23h08m13s508_6c6e662c-7313-4b89-933b-c3bcbe7c8c10.png?v=1765474927,1,"",false,,,,rectangular,,,multicolor,,,paper,,,,,,,g,,,active
polaroids-prints-customized,Polaroids Prints Customized,"<p><strong>Product Description</strong><br><span style=""font-size: 0.875rem;"">Customize your own polaroids featuring your personal photographs. Printed on premium glossy paper with high-resolution quality, each image displays vibrant colors and sharp detail. Preserve your cherished moments with authentic polaroid aesthetics.</span></p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Polaroid,"custom, diy, polaroids",true,Quantity,6 Polaroid,,,,,,,,,20.0,shopify,998,deny,manual,59.00,65.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Thumbnail_1.png?v=1764700723,1,"",false,,,,,,,multicolor,unframed,,,,,,art,,,g,,,active
